serial-number;device-identification;created;value-data-count;energy,Wh,inst-value,0,0,0;manufacturer-specific-ff-04,,inst-value,0,0,0;energy,Wh,inst-value,0,1,0;energy,Wh,inst-value,0,2,0;energy,Wh,inst-value,0,3,0;power,W,inst-value,0,0,0;manufacturer-specific-ff-01,,inst-value,0,0,0;manufacturer-specific-ff-07,,inst-value,0,0,0;manufacturer-specific-ff-02,,inst-value,0,0,0;voltage,V,inst-value,0,4,0;voltage,V,inst-value,0,0,0;manufacturer-specific-ff-12,,inst-value,0,1,0;manufacturer-specific-ff-13,,inst-value,0,2,0;manufacturer-specific-ff-14,,inst-value,0,3,0;manufacturer-specific,,inst-value,0,0,0
6033601;40830203;2017-08-12 00:00;0;83,52;0,01;0,32;40830203;0;2017-08-12 00:17;17;2016-12-31 23:59;66,38;2015-12-31 23:59;32,76;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830204;2017-08-12 00:00;0;140,27;0,01;0;40830204;0;2017-08-11 23:50;17;2016-12-31 23:59;105,66;2015-12-31 23:59;57,91;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830205;2017-08-12 00:00;0;54,4;0,01;0;40830205;0;2017-08-12 00:11;17;2016-12-31 23:59;41,42;2015-12-31 23:59;23,03;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830206;2017-08-12 00:00;0;114,93;0,02;0;40830206;0;2017-08-12 00:00;17;2016-12-31 23:59;86,11;2015-12-31 23:59;41,14;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830207;2017-08-12 00:00;0;101,5;0,01;0;40830207;0;2017-08-12 00:20;17;2016-12-31 23:59;77,17;2015-12-31 23:59;37,26;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830208;2017-08-12 00:00;0;85,36;0,01;0,2;40830208;0;2017-08-12 00:13;17;2016-12-31 23:59;67,57;2015-12-31 23:59;35,25;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830209;2017-08-12 00:00;0;144,79;0,01;0;40830209;0;2017-08-12 00:08;17;2016-12-31 23:59;112,96;2015-12-31 23:59;60,68;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830210;2017-08-12 00:00;0;75,45;0,01;0;40830210;0;2017-08-11 23:59;17;2016-12-31 23:59;56,65;2015-12-31 23:59;28,27;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830211;2017-08-12 00:00;0;132,46;0,01;0;40830211;0;2017-08-12 00:09;17;2016-12-31 23:59;102,76;2015-12-31 23:59;53,49;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830212;2017-08-12 00:00;0;273,89;0,01;0;40830212;0;2017-08-12 00:05;17;2016-12-31 23:59;208,63;2015-12-31 23:59;101,13;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830213;2017-08-12 00:00;0;33,19;0,01;0;40830213;0;2017-08-12 00:12;17;2016-12-31 23:59;26,82;2015-12-31 23:59;13,26;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830214;2017-08-12 00:00;0;94,11;0,01;0;40830214;0;2017-08-12 00:15;17;2016-12-31 23:59;75,95;2015-12-31 23:59;38,84;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830215;2017-08-12 00:00;0;131,15;0,01;0;40830215;0;2017-08-12 00:02;17;2016-12-31 23:59;105,15;2015-12-31 23:59;58,47;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830216;2017-08-12 00:00;0;152,49;0,01;0;40830216;0;2017-08-12 00:01;17;2016-12-31 23:59;101,29;2015-12-31 23:59;50,4;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830217;2017-08-12 00:00;0;100,49;0,01;0;40830217;0;2017-08-12 00:12;17;2016-12-31 23:59;87,89;2015-12-31 23:59;58,33;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830218;2017-08-12 00:00;0;140,61;0,01;0;40830218;0;2017-08-12 00:11;17;2016-12-31 23:59;110,72;2015-12-31 23:59;73,07;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830219;2017-08-12 00:00;0;116,31;0,01;0;40830219;0;2017-08-12 00:00;17;2016-12-31 23:59;84,87;2015-12-31 23:59;43,62;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830220;2017-08-12 00:00;0;198,28;0,01;0;40830220;0;2017-08-12 00:14;17;2016-12-31 23:59;153,42;2015-12-31 23:59;64,96;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830221;2017-08-12 00:00;0;13,27;0,01;0;40830221;0;2017-08-12 00:10;17;2016-12-31 23:59;13,11;2015-12-31 23:59;8,35;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830222;2017-08-12 00:00;0;73,09;0,01;0;40830222;0;2017-08-12 00:10;17;2016-12-31 23:59;58,82;2015-12-31 23:59;33,41;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830223;2017-08-12 00:00;0;59,9;0,01;0;40830223;0;2017-08-11 23:57;17;2016-12-31 23:59;45,14;2015-12-31 23:59;22,01;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830224;2017-08-12 00:00;0;94,08;0,01;0;40830224;0;2017-08-12 00:00;17;2016-12-31 23:59;72,86;2015-12-31 23:59;37,46;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830225;2017-08-12 00:00;0;156,22;0,01;0;40830225;0;2017-08-11 23:56;17;2016-12-31 23:59;115,38;2015-12-31 23:59;57,12;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830226;2017-08-12 00:00;0;78,16;0,02;0;40830226;0;2017-08-12 00:16;17;2016-12-31 23:59;57,2;2015-12-31 23:59;27,62;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830229;2017-08-12 00:00;0;88,58;6,95;0;40830229;0;2017-08-12 00:20;17;2016-12-31 23:59;65,56;2015-12-31 23:59;29,5;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830234;2017-08-12 00:00;0;86,36;0,01;0;40830234;0;2017-08-12 00:14;17;2016-12-31 23:59;60,1;2015-12-31 23:59;27,15;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830235;2017-08-12 00:00;0;169,91;0,01;0;40830235;0;2017-08-11 23:58;17;2016-12-31 23:59;132,48;2015-12-31 23:59;59,5;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830236;2017-08-12 00:00;0;144,25;0,01;0;40830236;0;2017-08-12 00:13;17;2016-12-31 23:59;112,36;2015-12-31 23:59;60,13;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830237;2017-08-12 00:00;0;97,54;0,01;0;40830237;0;2017-08-11 23:57;17;2016-12-31 23:59;75,89;2015-12-31 23:59;37,28;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830238;2017-08-12 00:00;0;46,65;0,01;0;40830238;0;2017-08-12 00:10;17;2016-12-31 23:59;39,76;2015-12-31 23:59;27,95;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830239;2017-08-12 00:00;0;120,41;0,01;0;40830239;0;2017-08-12 00:02;17;2016-12-31 23:59;82,06;2015-12-31 23:59;20,93;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830240;2017-08-12 00:00;0;101,67;0,01;0;40830240;0;2017-08-11 23:57;17;2016-12-31 23:59;90,16;2015-12-31 23:59;44,07;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830241;2017-08-12 00:00;0;205,63;0,01;0;40830241;0;2017-08-11 23:58;17;2016-12-31 23:59;153,24;2015-12-31 23:59;76,51;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830242;2017-08-12 00:00;0;77,37;0,01;0;40830242;0;2017-08-12 00:20;17;2016-12-31 23:59;66,77;2015-12-31 23:59;30,86;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830243;2017-08-12 00:00;0;13,84;0,01;0;40830243;0;2017-08-12 00:11;17;2016-12-31 23:59;11,6;2015-12-31 23:59;6,85;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830244;2017-08-12 00:00;0;145,78;0,01;0;40830244;0;2017-08-12 00:06;17;2016-12-31 23:59;113,04;2015-12-31 23:59;54,9;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830245;2017-08-12 00:00;0;95,26;0,01;0;40830245;0;2017-08-12 00:00;17;2016-12-31 23:59;63,6;2015-12-31 23:59;18,9;;;;
serial-number;device-identification;created;value-data-count;volume,m3,inst-value,0,0,0;volume acc-of-abs-value-only-if-neg-contr,m3,inst-value,0,0,0;volume-flow,m3/h,inst-value,0,0,0;fabrication-no,,inst-value,0,0,0;customer-location,,inst-value,0,0,0;datetime,,inst-value,0,0,0;error-flags-dev-spec,,inst-value,0,0,0;datetime,,inst-value,0,0,30;volume,m3,inst-value,0,0,30;datetime,,inst-value,0,0,31;volume,m3,inst-value,0,0,31;manufacturer-specific,,inst-value,0,0,0;;;
6033601;40830246;2017-08-12 00:00;0;43,79;0,02;0;40830246;0;2017-08-12 00:04;17;2016-12-31 23:59;35,31;2015-12-31 23:59;21,78;;;;